t,2016-01-18,2016-01-19,2016-01-20,2016-01-21,2016-01-22,2016-01-24,2016-01-25,2016-01-26,2016-01-27,2016-01-28,2016-01-29,2016-01-30,2016-01-31,2016-02-01,2016-02-02,2016-02-03,2016-02-04,2016-02-05,2016-02-06,2016-02-07,2016-02-08,2016-02-09,2016-02-10,2016-02-11,2016-02-12,2016-02-13,2016-02-14,2016-02-15,2016-02-16,2016-02-17,2016-02-18,2016-02-19,2016-02-20,2016-02-21,2016-02-22,2016-02-23,2016-02-24,2016-02-25,2016-02-26,2016-02-27,2016-02-28,2016-02-29,2016-03-01,2016-03-02,2016-03-03,2016-03-04,2016-03-05,2016-03-06,2016-03-07,2016-03-08,2016-03-09,2016-03-10,2016-03-11,2016-03-12,2016-03-13,2016-03-14,2016-03-15,2016-03-16,2016-03-17,2016-03-18,2016-03-19,2016-03-20,2016-03-21,2016-03-22,2016-03-23,2016-03-24,2016-03-25,2016-03-26,2016-03-27,2016-03-28,2016-03-29,2016-03-30,2016-03-31,2016-04-01,2016-04-02,2016-04-03,2016-04-04,2016-04-05,2016-04-06,2016-04-07,2016-04-08,2016-04-09,2016-04-10,2016-04-11,2016-04-12,2016-04-13,2016-04-14,2016-04-15,2016-04-16,2016-04-17,2016-04-18,2016-04-19,2016-04-20,2016-04-21,2016-04-22,2016-04-23,2016-04-24,2016-04-25,2016-04-26,2016-04-27,2016-04-28,2016-04-29
19:30:00,10.5039409446,32.219621314,46.0056374093,24.1227227591,26.1091123396,38.4579217333,53.1798653692,68.391097583,46.886656464,32.269347639,43.4755447564,13.1596999669,63.5657827504,55.0503634497,53.4268630076,50.6818687427,45.2971353727,52.4073621204,14.6444949316,44.8926152085,59.4563036679,74.3501661698,40.4682973767,40.5621187692,48.4219112158,10.9539258854,78.7812517316,59.8114819061,82.6358199904,52.8255672972,49.1032390124,40.494076701,13.7305463813,66.3760814403,67.9799908755,73.894085757,65.2818629317,40.4407825152,47.8557497848,15.1542213563,67.3353123496,56.9423971667,73.9888422125,63.6141585303,59.1047803484,52.7393499335,16.7338688391,79.8416978132,87.93612562,95.9282524567,87.3438022735,41.6355876278,59.8575581772,10.1518674656,10.0048832966,37.7291583484,26.1247093611,45.3170136394,25.9818873722,10.4105242524,12.8953806091,48.7648376451,72.5466838755,63.9182390901,51.1370752148,37.3538426549,41.4422230699,9.67112643296,65.7357857176,65.5584301327,48.621322376,62.7295792135,49.6446756682,48.2179816412,13.1434189558,71.9972785864,51.268987357,70.1484983535,92.1643312556,44.5576840378,46.8316530449,17.6017365353,71.176362014,85.429065158,85.5871004993,54.6414339729,57.9125619887,60.1892647706,15.6296455928,79.5259233755,80.8238854083,93.9993696438,86.7693396812,52.1256318369,78.1595314873,63.8976426033,89.7912445431,77.8428280572,82.4174128585,97.1143201768,65.7498526261,72.2923308007
19:45:00,8.24628720435,29.6153747134,39.2026629165,23.9197889288,25.9453648777,35.2417677074,52.6606279923,73.647006564,48.0094014477,31.323864255,41.3424900557,11.8652766314,64.2174773191,55.8906456422,49.7019559403,52.5807478575,43.8478498376,47.8366359071,14.0630999646,45.5192696323,55.1015618061,61.5331606504,41.4645502262,39.8007235783,42.6870819185,11.8412078244,73.7165141148,54.1729496263,72.80734268,54.0307064845,49.6334893707,43.6742146318,14.569951135,62.8013739469,61.7254734637,67.5012077866,59.4296103101,34.16573253,43.3396357963,14.478659934,63.442636779,57.56796401,69.5314776074,61.6401472316,57.3798310251,44.2044826901,13.5777314487,80.790353535,89.2535276616,99.0000247791,84.9513503756,42.4408943165,58.54888579,10.5548626509,8.44426625622,38.4674370194,24.2980186895,38.6004234502,25.8092868092,9.0606198228,13.0045291528,48.9706029169,63.8929835659,64.0007731122,54.2706966254,33.4924206547,37.4551450728,10.8368656902,58.4305198936,60.8755952191,47.6789674109,63.3967927938,51.9724322835,47.8741222199,12.3134284534,70.5924300822,48.5032667542,65.8461267122,95.2432266146,42.96352494,43.9276495243,20.0893961068,68.3466028157,92.9773681392,82.7416731502,56.4183591615,51.9781743116,55.6352735041,13.0868541192,74.9597237418,77.1435422479,88.502898858,80.9903655305,49.6436585345,76.8858884961,68.7752397028,87.4241915918,73.6562018165,86.3424992826,97.1152088572,62.5427898497,72.9186662738
20:00:00,8.2998746854,29.1883401846,30.8950633492,22.8165898341,27.2851984006,31.0348690255,53.5204606895,67.7735047441,48.5983726077,28.6353816731,42.5883567142,10.320031158,62.9191082354,61.6006949804,44.1410809983,56.8856712962,41.6927788034,42.3722645535,14.035672852,41.522558904,49.7477473474,53.8078518514,47.675624649,33.947885833,39.1963201189,10.9102760174,65.2043210527,49.0623446091,67.8914257162,53.0421552634,50.0982486687,44.398401101,13.1700786313,62.0449733797,58.3201748935,61.9605240733,54.7875147204,33.9242588021,40.1477203306,12.3435244345,63.5042110599,61.3544496009,62.2865224937,62.4888982278,54.4333155781,38.754959559,12.3200278472,84.4659155428,86.5734723278,99.229871475,82.8921073559,42.6996502564,56.1781936462,10.3840440648,9.25628610061,39.577762169,24.7878387285,32.5001108198,25.4664891847,9.25421476437,12.0656585637,50.7351732391,60.5419871624,64.014480833,54.5080926519,31.5825510159,35.0903167306,10.7718891532,53.8335383358,62.1656989693,51.4334410469,63.3102738038,54.6912370998,47.7240407572,11.0157893831,68.8298917606,44.3956641192,61.6525106075,94.1197763143,41.446198515,41.221645106,18.8158151201,70.5129810705,96.5740306286,77.1491379085,58.1987352593,47.0072359341,51.2225309677,11.9054077399,71.8938436754,74.8489718934,81.3735728345,71.1717872046,47.4751761467,72.9129115761,78.7035197152,85.4848975527,74.660556986,91.2857343056,92.3727017379,58.7631193758,72.0316155746
20:15:00,9.55701913757,29.5953957688,28.4445140543,23.2488116829,27.7682425977,24.4176284128,53.454613214,58.9250531805,48.4653591121,25.2721644423,40.0384573342,9.56272160082,62.2242212953,64.277750017,42.3924504684,61.6243100281,41.6646798144,40.5264326785,13.8898344318,37.9168950975,46.2697958621,52.6174466599,52.0382760082,31.0267268067,38.3099375115,10.3094269219,54.2133071376,50.2288587073,65.8142228739,51.8126080782,48.3456136108,44.9380195726,12.6029026826,65.590440074,59.0972923377,57.9572955656,52.7735179748,36.1474519018,36.7951345577,11.4172126377,66.1578021823,66.5796687136,55.5613219816,63.4101156752,52.6947078562,37.4737709338,11.7641698405,86.886745214,86.8879128043,101.109304496,76.2378589583,42.2809384209,50.7542269037,9.76332769086,11.272318836,40.1657027285,27.5633122503,28.3633510497,26.2806137039,9.54021816841,11.869984251,52.7442436311,63.5070908494,64.0083500305,51.5790127652,33.5013537775,36.9533308406,9.26310941532,53.2072071148,69.6899993716,59.1333471494,62.2938528711,55.5881604058,47.6831632352,10.9079943328,66.614917378,43.0892809208,59.2329508628,85.7008408255,40.9347542276,36.9842109166,17.4762647878,74.2634700583,100.060895675,70.3200524253,57.2404570609,43.7774329927,46.3494275255,11.4171380157,67.3593330441,74.7504090178,79.0244697481,61.6489453773,47.4797059858,68.9582250208,83.5689830258,87.0010720794,80.1892274853,97.748789005,93.2183047949,54.8131036348,75.1860767497
20:30:00,10.3102869399,31.1167391376,31.4225636806,24.0189610149,26.4637303571,17.9007105435,51.1174139396,55.709103442,48.2254049141,25.0317137647,37.3413910902,9.9920436983,60.8481458243,68.8176593435,45.8221146413,63.0529924302,43.2107528085,40.0667957938,14.8818598385,34.6715724786,48.0471482252,53.7894482609,60.1380103689,33.1645961066,37.9956055535,8.36640496057,47.3034648566,55.2969945553,66.7190364956,50.2104488458,46.0271835638,44.7676513085,11.6002398387,70.8313876058,62.749673182,58.2557350657,55.2305324444,39.417884795,33.5015689863,11.6810734548,69.0327550166,70.8125369201,54.0901761935,64.6757072748,51.7268505515,39.9339880903,12.0735135396,91.1393728403,96.0418576213,106.670092846,68.2761762151,41.6545412706,39.9293434282,10.0485413831,12.8111682673,38.1813032915,29.0179045702,26.5371978015,26.6458012025,9.9591095975,12.0774044965,52.2131626339,72.7177164863,64.0024068165,46.1970211325,37.9608469464,39.4691467389,10.5536607634,56.1468156302,79.3783564752,61.1604074901,61.5508130157,55.0677982905,46.2188341215,11.6159571244,64.1929771691,43.9358903897,62.9477270866,72.6537279904,43.4658445124,33.0426278708,16.1343860825,77.160080918,98.1317450697,69.466698535,54.4039488424,41.0519797554,43.9692916061,11.1430610275,64.5995543651,75.9601445076,79.1215221045,60.4136063131,48.5664170704,65.9136299719,85.8510905891,88.03062972,86.2544332626,107.661865847,99.2381205283,51.5687663055,77.8737166961
20:45:00,9.73820619622,32.8417764248,32.5117327684,27.4319210039,22.9044093712,15.1595232659,50.2539648123,50.8830007366,45.5628357423,29.1672019584,34.0688424877,10.8812499871,61.0577685569,63.5607715177,51.0112228705,58.1794268231,46.4488380943,35.7081440542,14.4883553427,31.9220951184,47.9196535878,53.916466519,61.4837817798,36.4353897263,33.6011206786,6.7901007123,44.6081724213,57.433537373,69.1207231761,48.4788453272,44.103330673,39.4858384253,11.6881012841,75.9805494032,67.7755801369,61.7054642445,58.4544345511,40.0232266443,28.8964450096,12.2820305212,75.4428100684,76.4626323653,59.4847412888,63.7373493772,51.7031706443,38.7611404366,11.8830753749,100.536838286,106.104489701,113.725396532,61.8189122416,38.7283644243,23.8474472778,11.0688576138,13.6470005277,33.2432029944,26.4184565026,24.6420026378,24.3949651083,9.47093227738,12.6078490797,50.8687915266,79.0891042336,63.9999772417,43.9176563905,40.6703409746,37.1560620804,14.3604586535,61.8332390514,81.7806315866,63.6296495415,61.6967315154,52.3584260312,42.4320714136,12.9496029145,64.5797066129,48.1087039147,70.6912171619,62.244064,43.2066133491,29.2557550501,15.9012904012,78.237884672,95.3585692553,69.1612532214,56.0687207582,40.0392245048,40.3365965874,11.769916825,64.1392040669,74.0896512134,83.2817229129,64.1596455218,48.6850664475,66.754477529,88.8913373083,90.6293408637,94.4899392948,119.457589287,105.581641849,50.2799237971,77.2140488115
21:00:00,8.39873113076,33.6264354894,33.5494144966,29.7546527937,17.6955666187,14.0680533418,50.3745398992,47.7858833885,43.7111674973,30.8683738118,29.1097138525,11.5195056074,63.4236845793,61.2121164106,56.8966952269,51.9053366673,49.0752703638,28.0316760269,14.4222075379,32.4608221304,50.6328646506,52.0122147774,63.3085235517,36.5838114466,24.4830682138,6.55659483482,43.6538783304,57.2112832699,72.0960665188,46.4400675917,41.480059956,31.1558204228,11.1920185261,79.5878836824,69.1739295486,64.6446346414,58.2800358276,39.4153770221,22.6060460484,13.0048605628,74.6361978101,84.3144593542,69.17632104,64.6953037833,51.3433940115,36.7127812006,11.6808446975,104.113435733,117.061276721,118.748189873,63.1255677235,36.1012309594,14.7937556544,12.556366089,11.9316452153,24.6074343906,20.9959997218,21.2237215178,20.0694164441,9.1175102388,11.2264387872,48.0116663202,82.1010612792,63.9995737241,41.9024149107,43.4174524209,29.5940810423,15.2930970153,63.1537212877,80.6899730617,68.3352857964,60.2455596164,50.5527223244,34.9862248659,13.4869426106,66.4047868505,52.9091521056,74.4623447985,56.4300190645,41.3925156924,23.3971957945,15.6193169762,78.2117905068,94.0498685344,67.0424963984,57.8063852778,39.8435560127,31.767232635,11.6983234028,69.3038698485,74.830112971,82.8790209739,68.7537258871,46.6525770233,68.6288588482,92.3290369085,86.7917164599,102.020644034,124.244852088,108.92212061,51.0588599076,76.579153101
21:15:00,7.37340357519,34.6430913406,33.3495365076,30.3902755207,13.6336703355,14.1812410007,50.4814836424,45.9908882483,44.7782445953,32.9905701967,21.2152225343,11.433475725,64.4009518639,63.3551808574,60.3930060404,48.773591777,49.8887081203,22.2023021708,13.4195923322,33.2359223916,53.0930269383,53.2574733409,65.8776054356,36.4837855952,14.7957921286,7.06176656129,46.7506862398,56.3359536091,76.4804037751,44.9586950538,40.8567150847,24.8691599501,11.0613205035,84.2422498537,70.3924774898,66.0004693068,55.6332787046,38.9997822121,16.4637655041,13.0702792635,72.9755285773,90.227257461,77.6267366419,68.1751335398,47.9609052413,35.0241827364,12.1886601089,105.829782795,120.68870696,122.760654123,70.8178188626,32.9152351049,11.358591204,12.1054412872,10.5229308733,15.0436240446,15.1446528969,17.5443051252,15.4205360163,8.99880295773,10.4825962463,45.2047399724,79.0551863438,63.999754198,39.4774802839,44.6491158955,20.0510836409,15.2402524709,63.3290281459,80.3382660829,73.8122296643,57.3177855343,50.0265138044,23.6805014053,13.9067812913,65.1384857966,57.4212577424,76.8775993824,52.6816353939,40.8457797986,16.7290433435,16.3282242371,79.3209382649,89.7970046992,68.426701537,63.051113354,39.4909140415,19.9038967397,11.7890651055,77.1407312743,79.6934111891,82.7239192619,69.7432192493,45.9157388091,71.1759100274,96.0208284979,81.2535857304,108.991567343,124.217368439,112.769524968,49.4580108407,76.9130119473
21:30:00,6.94630309972,35.8112480089,31.6271974505,27.2326027337,12.1240555203,12.9179197889,50.8280606857,49.4993853901,43.4495764578,32.6523843615,16.9171581783,11.110814291,65.5972592246,63.1492188723,58.6212391872,43.5163886318,47.5372691395,19.3215808911,13.372270558,34.2739205181,56.940656675,54.8085929597,66.8393500795,37.8416136069,9.72749996519,8.58830545519,50.9009431448,56.0907032143,80.9169391583,44.0191719452,39.9725198189,21.4057788105,11.861299103,83.356739962,74.531120936,67.4109220081,52.8800339573,37.3511344541,13.0909046812,13.6892811811,71.5510170853,99.4313475516,80.945167209,69.4117941269,44.1823008989,33.5050549973,12.7666708154,107.419625615,124.640715254,127.288590791,71.2662064143,30.1100091709,10.544765264,10.197725509,10.4153956139,10.1065297395,11.2665352532,14.4182611083,12.0608717432,8.97974943256,10.4728665098,41.9876328008,73.0509555899,63.9999291499,38.164206279,43.9773611663,14.6067878077,13.5044076123,63.272482857,81.5774497096,75.9248229617,52.5427782519,50.0501824562,14.3416582272,13.9140388137,63.4414976653,62.9107393943,79.6287807026,51.6089170695,43.6036025394,11.7189993476,15.8291366614,79.3808867753,84.0916024731,72.5451493118,69.6243053845,38.3201263279,12.8548206221,11.5062794724,82.0892282124,82.5312013342,85.8688788036,65.1680456743,46.6161877699,72.7770494683,95.165277368,79.1673449774,111.506441016,123.079148352,118.789581862,48.9120929853,78.0013015305
21:45:00,6.65470212416,35.7642268433,27.3984229595,23.3948969402,11.3047165006,11.3344412509,50.7045683881,52.3309683911,42.8541833156,30.9912691611,16.316865361,12.1722238061,63.8183917475,63.0431227546,53.9164664625,41.3187401574,46.8916549567,18.0864662513,13.3328183835,35.1294963428,55.6302162076,55.3069777023,68.0868692596,39.3960257262,8.87481500839,9.29536795744,51.6056235608,55.0867796907,83.0880693321,45.6885523895,38.8532677489,15.8072789074,12.0346052044,79.8599463454,73.9048018829,68.5130078995,49.119614952,35.0445615635,12.1812338764,13.9323023466,71.5018208947,108.70253557,85.9873185725,67.2899739451,40.7123670671,31.9167424638,12.3977058054,106.957144748,127.19382252,124.33649314,67.2056334084,28.7947152575,10.6379067634,9.10397848055,9.557715803,9.26366116952,9.4744602222,11.5714868647,10.7618995102,8.92768274622,10.328602138,39.490485178,65.0774724923,64.00000067,38.5289860975,41.7159862105,11.2387441928,10.9075400894,61.2393523604,82.582930835,74.9129481767,50.9143356833,47.8410826565,11.4354497165,13.4000724525,61.6975450776,65.8008001455,80.6524897831,50.4585973847,44.011621189,9.37667877063,15.2667302522,77.5653183374,78.8312771812,73.775717323,71.2451350586,36.6881925257,10.9204425236,10.7359738313,84.3073379819,83.8083164949,85.918522102,61.5816867296,47.0640822521,75.4618755179,86.9192918143,79.1782190422,109.68586216,122.099464961,125.108968291,47.9398010484,77.8036741366
22:00:00,6.1432668689,35.5128531751,24.4248437673,21.5252151803,11.0655365631,10.6513173535,51.745182737,53.5064600482,41.2219324838,29.8399087274,15.6813723022,12.0167781894,62.6756160698,63.187347059,51.3712812873,40.332882016,47.7480288281,16.5507505324,13.6092708605,34.8094886621,56.7348545335,55.7768457177,69.8345745937,38.2025249837,10.3793606127,10.1654995986,50.5638157138,53.7540242149,80.842312643,47.9955466203,35.5797128269,12.3037045229,12.3012914815,75.9669814176,69.7662204545,68.1218981186,45.6912671398,31.9529224479,13.2467140234,15.4912164289,74.8650633955,115.953932357,89.7185621453,61.8707731415,37.8912880307,33.0104796219,10.5312524364,103.67726952,125.343119164,117.33167285,62.8385900462,27.8584971234,10.8341141036,8.69950890979,9.06777657866,9.7694685497,9.34817072909,9.89335757572,10.1733517164,8.75043711652,10.2354226717,36.8681718749,58.0219293462,64.0000125485,40.8098003827,38.2240666727,10.7109278306,9.26281232742,54.9399378814,82.3752169332,73.166841874,48.340699239,44.516203869,10.7443138038,12.4281618552,59.4073553237,66.6931642919,78.6277662427,49.2595754939,43.2082679433,9.27369788091,14.12740769,76.2861416996,77.7304392027,71.4059845475,68.3841652968,34.3118596328,10.6915594413,10.3515965655,81.7745814772,82.9271870913,82.7397140527,61.2015326339,48.3372050627,75.7058875867,76.1092253967,81.5967428115,106.637545853,124.389294697,130.27519753,47.235643767,74.2771789905
22:15:00,5.74725930599,36.5394986492,23.671244688,19.4818206136,10.6869659937,11.420177562,48.1749429436,51.3847463763,41.0743246462,29.0484488702,14.6439764999,11.6991037476,60.1434153332,65.6461008311,50.2453441576,40.0735695552,46.1192440964,14.5952935133,11.8440262739,32.061743587,58.5672882346,52.62845975,72.1231391799,34.5245629575,10.6331301158,9.59050999418,48.2633607084,52.3487185824,73.8520487738,47.5917600921,32.5260735078,11.5105421246,11.3122001993,70.1730649017,65.5584730088,66.0267480044,43.6950060685,29.8599528876,13.4368383036,14.1932924035,74.6742261882,119.693577613,95.1296321952,54.6353439725,36.6345139403,31.7040160301,9.82138645531,98.9006397572,117.696050553,109.02845532,59.9562997123,24.6010680121,11.053672159,8.65166854373,8.94803147295,10.351079756,9.5184892546,9.13027469301,9.42116174082,8.50048126886,9.72174337544,34.2945973068,56.6165734618,64.0000072359,40.1866575831,36.4287057765,11.3098253701,8.56830657311,49.6058359243,80.8089538084,73.250844265,46.9014389629,41.5103702448,9.17978898629,12.261441764,54.6765655385,66.5879558381,72.9286701341,45.1235557823,40.3087326197,10.2283154056,13.3641111509,72.824628936,76.8409445539,69.172095316,63.0216889022,29.5314895956,10.9180833252,11.7546483956,75.8558036289,79.6736105538,80.3622753473,63.081600147,47.3851745043,75.0608340492,69.722848046,82.3770130873,104.097482853,126.860684069,130.617846277,47.6145277808,69.7715170435
22:30:00,5.51540766968,37.30082856,25.252723001,20.0725460391,11.3183819517,12.8900166342,42.7285227452,47.3117932936,40.4889955191,26.7872179448,13.4752308476,12.2402704089,56.8450405402,64.1088989984,47.0557529945,35.3897940902,42.5220964482,12.9994539078,10.4609411879,28.0151299045,57.9705248258,48.7183911082,69.324086929,30.2205412587,9.26939562993,9.63120956287,44.0644682214,51.6190961587,66.1050321211,47.1377050186,28.9071425923,11.435869134,11.1155906598,61.0394536853,61.1922149947,59.7729166581,42.8483130057,28.6435437672,13.4076718515,12.8833663881,70.2326640822,116.521646325,95.7741386995,45.323292412,36.0749188852,24.8941420028,9.85967873603,92.5933562486,110.173823726,101.517820253,56.6728056988,22.60514692,11.548637597,9.22879130973,9.06538086061,10.1966855652,9.91989682127,9.24192451688,9.28455952942,8.72940969556,9.84513417054,32.2073221388,57.5497934572,64.0000020857,42.2199653816,32.8088734001,11.9000677987,8.29648041819,44.5887672308,80.9883533984,71.3956118129,47.9947264208,37.2259981971,8.16478615388,11.3067232107,46.7961022097,63.0989702052,67.6737290248,38.6430916474,36.0116691492,10.51139431,13.674967431,67.8897687212,74.753770846,65.9982248641,56.3696680841,22.0637250947,10.9668072431,13.6434369112,70.366686413,75.9790101302,79.3365985722,65.8728407607,44.4831987543,69.6666881066,68.5294789,80.2796410488,104.526572209,127.647090191,127.916096163,49.4200721958,68.0820312663
22:45:00,6.00192158222,33.1745109034,23.9418866097,19.1415830286,12.7352296091,11.4694742044,35.7907099917,39.864073966,37.3949315265,25.1296465657,13.157735239,13.2631406061,49.116912027,56.973054826,41.8289174041,28.9834078262,35.2348933773,13.3520034033,10.1958196186,23.6750292271,56.6529953526,41.6462916013,63.5626633921,26.0997355831,8.65516903604,9.1673887348,36.8006265131,49.6159531445,55.884919534,44.1103734294,24.8855658659,11.0666787238,11.1353217665,48.7812748527,49.4611558439,46.8522671727,41.4786570825,26.461680196,12.9416031942,12.0196896934,63.4952795108,105.651158257,80.946427245,38.4035364885,34.0763490743,16.0696157944,10.5949272419,82.9202402682,95.305544613,86.8338367095,49.1895518729,20.2513168198,12.4637227669,9.39587404768,9.39066217046,9.79231724171,9.44989594248,9.9274439616,9.70045154659,8.98785435123,10.2196782274,28.4547124226,54.2768310269,63.9999999794,38.0968162952,26.9861278687,12.726635364,8.7831783082,40.0287806937,78.3997200239,61.3301124509,45.2158552529,29.0447636492,8.76263822382,9.4479336993,37.7037607475,54.6640911379,61.1241302137,32.1636249217,28.3982662234,9.93716674834,13.0298810246,58.5412918577,66.3780065824,58.4643577954,47.5966872479,16.5622296199,10.3683576118,15.2069729103,63.4113045481,76.427587961,77.488525619,66.0630056729,41.1361369816,59.5417548621,65.8527410042,75.3112117005,102.190747269,127.16060204,122.71343627,49.7668405564,65.4610305425
23:00:00,6.73019532651,26.9365565558,22.0058974155,16.388031076,16.0761902348,9.787156638,26.2892470427,30.994474972,32.7431280542,22.5747294582,13.7236278728,11.9100359543,35.605369049,42.4180835824,34.4797410033,22.7766747877,27.4917494814,15.2428058717,10.8625832066,20.0165633586,48.382081209,31.5750308216,50.3159402626,20.5303391093,8.61867095506,9.81641881441,27.1763874008,43.151893423,43.2653036194,35.7113473171,20.8097039292,10.5182257983,12.5640711033,33.5347481175,32.7745749982,33.2108293247,36.2168814183,22.1852597492,11.0056771559,12.2937808542,47.9516467426,87.2518405192,58.3925660196,31.6984094069,30.3528129459,10.930911654,12.2565724642,60.8594005925,65.272671695,59.9749332435,40.3623707046,16.7098668436,12.8463648238,9.66033097806,9.76395111011,9.23063491968,9.16619548905,10.4021209076,10.0366251979,9.36762779935,10.7691903752,22.4704899322,43.1533409511,63.9999996272,30.5643720773,18.9642807074,12.2343727159,9.7712838523,30.8883907442,56.552651209,43.9920904866,36.1706662578,21.8963461303,9.70710580559,9.95555431254,25.7451321432,39.5232619708,48.1936029503,26.7444141433,21.5263742357,9.29707625469,12.0488215638,40.0593917061,49.1151985742,47.1540289852,35.1319946304,13.5532164713,10.7197463624,16.347393369,50.3603599266,77.645525926,77.9707012349,62.3941645602,37.8824508463,49.3709632053,57.9572996044,70.9190279491,100.30279696,124.519128208,115.721163354,48.9292520154,59.9967612232
23:15:00,7.21978002103,21.0139545864,19.8281441004,13.2278236178,15.009485879,9.53272189206,19.5704562744,20.9277349583,24.694717435,19.3621682161,12.8895764697,10.7969968561,22.7229268081,26.6773908839,21.2652926013,18.7250433468,22.0569926031,17.5577183784,11.8835143553,14.6647956489,35.6191730838,19.3748951591,27.9356624491,15.6810738498,9.67778393589,8.86089363654,16.2950496755,31.8076145884,30.5499379159,20.9214618154,15.2567856513,9.77240781441,16.3238727212,17.8735434878,20.6194402119,23.0900985453,26.7365149676,17.7618196095,10.6837321726,12.3577790181,26.1007810246,60.1911037087,29.9657687214,24.2231713948,24.4656207897,9.03927224151,9.88420041045,29.5484654619,37.6455742257,36.2718649903,30.6679909178,14.6484524845,12.8165553891,9.73782822595,9.24399904627,9.01966424982,9.22671244683,10.0263553123,10.2599647957,9.98483390094,10.9781289886,14.7789515968,27.9813159557,63.9999997807,20.1761618914,12.7748877037,11.4148537767,9.43732404324,18.0725504265,28.15730443,23.6590653253,24.0332897284,16.6208978714,10.206673061,11.2041987344,13.8582858928,24.5882437625,27.5476160565,19.1174680066,14.6573111327,9.5082328665,11.2919966318,20.641677911,25.6108804681,29.7220577177,22.2114639727,12.4384397092,10.8812702023,14.5528894426,33.7619453446,73.4038299832,78.9587189289,59.4823757531,34.9883280453,44.7557323015,51.402337938,67.9279693004,97.6940156711,122.51937321,108.223701628,49.6480446127,54.8554085744
23:30:00,7.52983613122,13.9605809527,15.7802205151,12.3008319382,13.0509581227,10.8215146474,16.4021659774,15.8996426275,17.9245758934,16.5822055168,12.9249930046,10.7199918058,13.6713624079,17.1482151819,13.4831590002,17.2306123003,18.7114516228,16.6969862452,12.9557290549,11.2116627302,24.0614992477,12.7661093604,14.1416943355,14.6599835982,9.11304861727,7.95056940719,10.9071373266,18.8600273891,17.5119687236,15.2988574237,11.1846320427,9.7746706323,20.2086184649,11.3018347368,14.9335692426,16.3099116164,20.2773238483,14.7683774616,11.0482523681,12.2762616246,14.5384041187,30.8326773841,14.7341170091,17.5962638663,19.2704570035,8.09411690901,8.00425215951,12.4062619319,23.4492780689,23.1055205984,21.8583998273,13.3149955479,12.8015564365,10.0233699603,9.36165512544,9.20616104348,9.4569728236,9.35630531767,10.2641042567,10.2203209183,10.7925716918,10.9634144806,16.2560668649,63.9999999368,14.356970746,10.5209432303,10.7909070364,10.4152581691,8.70943129604,12.8185347455,12.6243753996,17.6365234418,14.2658788425,10.0556125408,11.6573720239,9.49102720577,15.7242736301,15.4644324538,14.5259669198,9.99964638942,10.8935941118,11.2219706839,12.3669767054,12.2801887622,19.5152053071,15.806979755,11.5132204517,10.2737331138,14.6168655481,17.4434337451,70.1824542385,76.6867697402,55.1553684618,32.9550545832,42.5555549059,48.8324400333,61.3248593622,96.5901038724,118.919785146,104.063148601,50.8054523577,51.2096354162
23:45:00,7.27996408047,8.30240243969,12.57743231,9.79128008622,13.6974767888,12.7034358009,12.4112918935,16.2905167655,11.7181447839,12.6007476059,14.3201365132,10.8809955851,8.20659933589,9.87301315994,9.90034179968,15.2453937513,15.1219702141,13.9454180374,14.0093145848,9.91950993715,14.1679418039,10.7191078539,6.78257540729,15.2129644489,8.84943776622,7.01341505928,7.17307499258,11.9708133966,8.82466651042,16.5587510107,9.03749281134,9.9256444834,35.3644547362,9.57670866193,12.4158994244,10.5099082292,16.606044243,13.2583117712,13.8042575212,13.398248077,11.6586757376,13.1580836865,9.83415509895,14.9897854459,12.6917644058,7.7163205255,7.37476796953,3.75468613394,14.4176606374,13.3130587355,14.3496029123,12.6605128704,11.5955191613,11.4363038982,9.15977040153,9.79755261238,9.22907773346,8.895418441,9.42274790588,9.4852693119,10.2023381317,9.04929245484,9.51027259139,64.000000031,12.1792598669,6.75566625229,10.055653432,10.4643974317,3.78210405518,5.82658835365,7.86322849131,13.7465857184,14.6369532712,10.6348506735,11.3701817711,10.3745895063,9.62010116594,9.12708295035,15.9781552777,6.44732721537,14.7596517857,11.717314912,10.0307584999,6.31649901881,12.4361176322,12.4674985125,10.196000398,10.5553986751,12.2269472179,7.70830738185,69.6536928312,71.4716068505,52.2761203902,30.3072603737,40.1184591701,48.0875140429,52.2405831413,97.8287306913,116.440065694,104.634198525,53.9876200342,50.5212874193
